file,round,tick,seconds,att_team,vic_team,att_side,vic_side,hp_dmg,arm_dmg,is_bomb_planted,bomb_site,hitbox,wp,wp_type,att_id,att_rank,vic_id,vic_rank,att_pos_x,att_pos_y,vic_pos_x,vic_pos_y
esea_match_13818366.dem,11,140381,1096.868,Team 2,Team 1,Terrorist,CounterTerrorist,10,3,FALSE,,Generic,HE,Grenade,7.65612E+16,0,7.65612E+16,0,611.2863,1669.866,-397.9344,1931.595
esea_match_13818366.dem,11,140673,1099.152,Team 1,Team 2,CounterTerrorist,Terrorist,22,4,FALSE,,Chest,M4A1,Rifle,7.65612E+16,0,7.65612E+16,0,177.5456,1331.379,452.7883,1729.206
esea_match_13818366.dem,11,140721,1099.528,Team 1,Team 2,CounterTerrorist,Terrorist,78,19,FALSE,,Head,M4A1,Rifle,7.65612E+16,0,7.65612E+16,0,174.7442,1334.447,427.0716,1719.364
esea_match_13818366.dem,11,142767,1115.53,Team 2,Team 1,Terrorist,CounterTerrorist,26,3,FALSE,,Chest,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,785.8147,285.9348,-200.383,311.2072
esea_match_13818366.dem,11,142791,1115.718,Team 1,Team 2,CounterTerrorist,Terrorist,21,4,FALSE,,Chest,M4A4,Rifle,7.65612E+16,0,7.65612E+16,0,-200.0118,321.1032,785.7849,285.9447
esea_match_13818366.dem,11,142801,1115.796,Team 1,Team 2,CounterTerrorist,Terrorist,27,5,FALSE,,Stomach,M4A4,Rifle,7.65612E+16,0,7.65612E+16,0,-200.0416,320.2806,785.7849,285.9447
esea_match_13818366.dem,11,142813,1115.89,Team 1,Team 2,CounterTerrorist,Terrorist,21,4,FALSE,,Chest,M4A4,Rifle,7.65612E+16,0,7.65612E+16,0,-200.0416,320.2806,785.7849,285.9447
esea_match_13818366.dem,11,142885,1116.453,Team 1,Team 2,CounterTerrorist,Terrorist,27,5,FALSE,,Stomach,M4A4,Rifle,7.65612E+16,0,7.65612E+16,0,-198.8661,347.351,785.4304,278.8953
esea_match_13818366.dem,11,142897,1116.547,Team 1,Team 2,CounterTerrorist,Terrorist,4,4,FALSE,,Chest,M4A4,Rifle,7.65612E+16,0,7.65612E+16,0,-198.8818,347.1221,785.1566,274.131
esea_match_13818366.dem,11,142961,1117.048,Team 2,Team 1,Terrorist,CounterTerrorist,26,3,FALSE,,Chest,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,935.8799,249.2959,-196.0958,378.9132
esea_match_13818366.dem,11,143001,1117.361,Team 2,Team 1,Terrorist,CounterTerrorist,33,4,FALSE,,Stomach,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,935.7482,255.0773,-193.7007,398.2701
esea_match_13818366.dem,11,143001,1117.361,Team 1,Team 2,CounterTerrorist,Terrorist,21,4,FALSE,,RightArm,M4A4,Rifle,7.65612E+16,0,7.65612E+16,0,-193.7007,398.2701,935.7482,255.0773
esea_match_13818366.dem,11,143005,1117.392,Team 2,Team 1,Terrorist,CounterTerrorist,15,1,FALSE,,Chest,AWP,Sniper,7.65612E+16,0,7.65612E+16,0,1082.821,260.1483,-193.5065,399.7713
esea_match_13818366.dem,11,143169,1118.675,Team 2,Team 1,Terrorist,CounterTerrorist,33,4,FALSE,,Stomach,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,745.702,1335.011,-117.225,2261.412
esea_match_13818366.dem,11,143181,1118.768,Team 2,Team 1,Terrorist,CounterTerrorist,33,4,FALSE,,Stomach,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,745.702,1335.011,-118.0543,2260.65
esea_match_13818366.dem,11,143195,1118.878,Team 2,Team 1,Terrorist,CounterTerrorist,10,1,FALSE,,Chest,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,745.702,1335.011,-119.0814,2259.695
esea_match_13818366.dem,11,143273,1119.488,Team 2,Team 1,Terrorist,CounterTerrorist,14,0,FALSE,,LeftLeg,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,754.2407,1343.251,-139.1931,2240.693
esea_match_13818366.dem,11,143905,1124.431,Team 1,Team 2,CounterTerrorist,Terrorist,27,4,FALSE,,Chest,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,-179.9236,389.5821,51.97309,354.5708
esea_match_13818366.dem,11,143917,1124.525,Team 1,Team 2,CounterTerrorist,Terrorist,27,4,FALSE,,Chest,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,-179.4836,394.075,46.21936,349.3078
esea_match_13818366.dem,11,143931,1124.635,Team 1,Team 2,CounterTerrorist,Terrorist,25,4,FALSE,,Chest,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,-177.8596,405.5036,43.89347,344.3139
esea_match_13818366.dem,11,144521,1129.249,Team 1,Team 2,CounterTerrorist,Terrorist,27,3,FALSE,,RightArm,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,-15.38663,449.4684,500.1254,466.647
esea_match_13818366.dem,11,144565,1129.593,Team 2,Team 1,Terrorist,CounterTerrorist,82,12,FALSE,,Head,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,720.5347,1816.269,152.2218,1336.705
esea_match_13818366.dem,11,144579,1129.703,Team 2,Team 1,Terrorist,CounterTerrorist,18,2,FALSE,,Chest,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,720.5347,1816.269,152.1727,1336.763
esea_match_13818366.dem,11,144585,1129.75,Team 1,Team 2,CounterTerrorist,Terrorist,34,4,FALSE,,Stomach,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,-31.80995,431.251,518.6101,488.1009
esea_match_13818366.dem,11,145493,1136.852,Team 1,Team 2,CounterTerrorist,Terrorist,21,4,FALSE,,Chest,M4A4,Rifle,7.65612E+16,0,7.65612E+16,0,28.78675,-75.94622,558.5731,555.0738
esea_match_13818366.dem,11,145517,1137.039,Team 1,Team 2,CounterTerrorist,Terrorist,18,0,FALSE,,RightLeg,M4A4,Rifle,7.65612E+16,0,7.65612E+16,0,26.83605,-75.94646,557.5746,555.8885
esea_match_13818366.dem,11,146843,1147.411,Team 2,Team 1,Terrorist,CounterTerrorist,100,16,FALSE,,Head,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,-57.0303,1116.742,-85.71499,1082.949
esea_match_13818366.dem,11,149441,1167.684,Team 2,Team 1,Terrorist,CounterTerrorist,26,3,TRUE,A,Chest,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,-774.749,1271.868,598.9789,1716.731
esea_match_13818366.dem,11,149467,1167.887,Team 2,Team 1,Terrorist,CounterTerrorist,25,0,TRUE,A,RightLeg,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,-774.749,1271.868,596.5828,1731.675
esea_match_13818366.dem,11,149479,1167.981,Team 2,Team 1,Terrorist,CounterTerrorist,32,4,TRUE,A,Stomach,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,-774.749,1271.868,596.0157,1734.031
esea_match_13818366.dem,11,149493,1168.091,Team 2,Team 1,Terrorist,CounterTerrorist,17,4,TRUE,A,Stomach,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,-774.749,1271.868,597.3977,1729.525
esea_match_13818366.dem,12,155065,1211.625,Team 2,Team 1,Terrorist,CounterTerrorist,27,3,FALSE,,RightArm,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,721.9119,1356.504,499.6599,1657.368
esea_match_13818366.dem,12,155103,1211.922,Team 1,Team 2,CounterTerrorist,Terrorist,22,6,FALSE,,RightArm,P250,Pistol,7.65612E+16,0,7.65612E+16,0,517.5302,1668.484,721.9119,1356.504
esea_match_13818366.dem,12,155105,1211.938,Team 2,Team 1,Terrorist,CounterTerrorist,27,3,FALSE,,Chest,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,721.9119,1356.504,518.9207,1669.404
esea_match_13818366.dem,12,155125,1212.094,Team 1,Team 2,CounterTerrorist,Terrorist,22,6,FALSE,,Chest,P250,Pistol,7.65612E+16,0,7.65612E+16,0,526.0328,1674.156,721.9119,1356.504
esea_match_13818366.dem,12,155151,1212.298,Team 1,Team 2,CounterTerrorist,Terrorist,28,7,FALSE,,Stomach,P250,Pistol,7.65612E+16,0,7.65612E+16,0,514.0262,1667.016,720.6178,1355.648
esea_match_13818366.dem,12,155155,1212.329,Team 2,Team 1,Terrorist,CounterTerrorist,46,0,FALSE,,Head,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,720.2448,1355.425,512.09,1665.848
esea_match_13818366.dem,12,155359,1213.925,Team 2,Team 1,Terrorist,CounterTerrorist,21,6,FALSE,,LeftArm,P250,Pistol,7.65612E+16,0,7.65612E+16,0,-357.0795,4.874339,-787.3663,270.4024
esea_match_13818366.dem,12,155403,1214.269,Team 2,Team 1,Terrorist,CounterTerrorist,25,0,FALSE,,RightLeg,P250,Pistol,7.65612E+16,0,7.65612E+16,0,-404.9301,61.06429,-798.1596,300.9636
esea_match_13818366.dem,12,155427,1214.456,Team 2,Team 1,Terrorist,CounterTerrorist,26,0,FALSE,,RightLeg,P250,Pistol,7.65612E+16,0,7.65612E+16,0,-440.7975,74.13393,-801.5217,318.3491
esea_match_13818366.dem,12,155607,1215.864,Team 2,Team 1,Terrorist,CounterTerrorist,23,6,FALSE,,Chest,P250,Pistol,7.65612E+16,0,7.65612E+16,0,-724.8894,139.0006,-803.6678,362.591
esea_match_13818366.dem,12,155715,1216.709,Team 2,Team 1,Terrorist,CounterTerrorist,5,26,FALSE,,Head,P250,Pistol,7.65612E+16,0,7.65612E+16,0,-743.4048,143.0317,-757.4717,372.1409
esea_match_13818366.dem,12,156241,1220.823,Team 2,Team 1,Terrorist,CounterTerrorist,43,0,FALSE,,Stomach,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,677.2802,1465.403,72.49281,2048.456
esea_match_13818366.dem,12,156253,1220.917,Team 2,Team 1,Terrorist,CounterTerrorist,34,0,FALSE,,RightArm,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,677.2802,1465.403,75.90609,2051.998
esea_match_13818366.dem,12,156305,1221.324,Team 2,Team 1,Terrorist,CounterTerrorist,23,0,FALSE,,Head,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,677.2802,1465.403,78.08326,2080.791
esea_match_13818366.dem,12,158671,1239.829,Team 1,Team 2,CounterTerrorist,Terrorist,100,8,FALSE,,Head,Deagle,Pistol,7.65612E+16,0,7.65612E+16,0,-560.1857,-469.1966,-609.9519,-364.5895
esea_match_13818366.dem,12,159603,1247.119,Team 2,Team 1,Terrorist,CounterTerrorist,33,4,FALSE,,Stomach,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,-1034.908,339.5477,-476.5774,-566.9072
esea_match_13818366.dem,12,159723,1248.057,Team 2,Team 1,Terrorist,CounterTerrorist,33,4,FALSE,,Stomach,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,-1056.291,287.7474,-479.8211,-565.0826
esea_match_13818366.dem,12,159735,1248.151,Team 2,Team 1,Terrorist,CounterTerrorist,26,3,FALSE,,Chest,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,-1056.363,284.3428,-479.131,-564.6512
esea_match_13818366.dem,12,159769,1248.417,Team 1,Team 2,CounterTerrorist,Terrorist,28,1,FALSE,,Stomach,Deagle,Pistol,7.65612E+16,0,7.65612E+16,0,-478.0205,-563.9637,-1056.37,284.0031
esea_match_13818366.dem,12,159809,1248.73,Team 1,Team 2,CounterTerrorist,Terrorist,92,25,FALSE,,Head,P250,Pistol,7.65612E+16,0,7.65612E+16,0,38.28389,-1453.067,-48.02256,-1209.782
esea_match_13818366.dem,12,159867,1249.184,Team 1,Team 2,CounterTerrorist,Terrorist,8,8,FALSE,,Stomach,P250,Pistol,7.65612E+16,0,7.65612E+16,0,38.28389,-1453.067,-98.54906,-1226.712
esea_match_13818366.dem,12,160275,1252.375,Team 1,Team 2,CounterTerrorist,Terrorist,34,4,FALSE,,Stomach,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,-32.40267,-1255.866,-14.49052,-673.2949
esea_match_13818366.dem,12,160287,1252.469,Team 1,Team 2,CounterTerrorist,Terrorist,34,4,FALSE,,Stomach,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,-26.61935,-1257.961,-9.178374,-677.941
esea_match_13818366.dem,12,160299,1252.563,Team 2,Team 1,Terrorist,CounterTerrorist,100,0,FALSE,,Head,P250,Pistol,7.65612E+16,0,7.65612E+16,0,-3.35337,-679.4252,-24.2347,-1258.824
esea_match_13818366.dem,12,163649,1278.765,Team 2,Team 1,Terrorist,CounterTerrorist,8,0,TRUE,B,Head,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,314.5521,-476.8112,272.4177,-353.5338
esea_match_13818366.dem,13,167435,1308.299,Team 1,Team 2,CounterTerrorist,Terrorist,100,1,FALSE,,Chest,AWP,Sniper,7.65612E+16,0,7.65612E+16,0,-271.1573,426.6501,1064.729,154.6185
esea_match_13818366.dem,13,169337,1323.175,Team 1,Team 2,CounterTerrorist,Terrorist,100,5,FALSE,,Head,AWP,Sniper,7.65612E+16,0,7.65612E+16,0,-202.0565,880.9251,301.6446,2178.727
esea_match_13818366.dem,13,169911,1327.665,Team 1,Team 2,CounterTerrorist,Terrorist,28,6,FALSE,,Stomach,M4A1,Rifle,7.65612E+16,0,7.65612E+16,0,-108.4529,1918.522,702.4807,1739.575
esea_match_13818366.dem,13,169943,1327.915,Team 1,Team 2,CounterTerrorist,Terrorist,28,6,FALSE,,Stomach,M4A1,Rifle,7.65612E+16,0,7.65612E+16,0,-111.9184,1907.366,698.4164,1747.625
esea_match_13818366.dem,13,170021,1328.525,Team 2,Team 1,Terrorist,CounterTerrorist,26,3,FALSE,,Chest,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,696.3487,1737.539,-112.8331,1901.241
esea_match_13818366.dem,13,170129,1329.37,Team 2,Team 1,Terrorist,CounterTerrorist,26,3,FALSE,,RightArm,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,701.502,1714.708,-107.2915,1926.505
esea_match_13818366.dem,13,170141,1329.464,Team 2,Team 1,Terrorist,CounterTerrorist,26,3,FALSE,,RightArm,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,701.3652,1714.148,-107.9773,1924.068
esea_match_13818366.dem,13,170155,1329.573,Team 2,Team 1,Terrorist,CounterTerrorist,22,3,FALSE,,Chest,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,701.3652,1714.148,-107.9964,1924
esea_match_13818366.dem,13,171689,1341.571,Team 2,Team 1,Terrorist,CounterTerrorist,15,5,FALSE,,Generic,HE,Grenade,7.65612E+16,0,7.65612E+16,0,609.6272,1474.993,-104.487,1947.175
esea_match_13818366.dem,13,171747,1342.025,Team 1,Team 2,CounterTerrorist,Terrorist,13,6,FALSE,,Chest,USP,Pistol,7.65612E+16,0,7.65612E+16,0,-933.1572,1074.838,454.2807,1411.411
esea_match_13818366.dem,13,171779,1342.275,Team 1,Team 2,CounterTerrorist,Terrorist,100,1,FALSE,,Chest,AWP,Sniper,7.65612E+16,0,7.65612E+16,0,-104.6899,1946.788,658.3093,1582.523
esea_match_13818366.dem,13,171821,1342.604,Team 1,Team 2,CounterTerrorist,Terrorist,13,6,FALSE,,Chest,USP,Pistol,7.65612E+16,0,7.65612E+16,0,-930.3787,1062.92,459.9872,1466.819
esea_match_13818366.dem,13,172923,1351.145,Team 1,Team 2,CounterTerrorist,Terrorist,15,4,FALSE,,Chest,MP7,SMG,7.65612E+16,0,7.65612E+16,0,464.9988,1450.463,381.0313,1290.005
esea_match_13818366.dem,13,172935,1351.238,Team 1,Team 2,CounterTerrorist,Terrorist,3,4,FALSE,,LeftArm,MP7,SMG,7.65612E+16,0,7.65612E+16,0,464.9988,1437.4,381.0313,1290.005
esea_match_13818366.dem,13,177645,1388.078,Team 2,Team 1,Terrorist,CounterTerrorist,25,0,FALSE,,LeftLeg,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,-894.3629,1332.795,221.8794,1314.609
esea_match_13818366.dem,13,177657,1388.172,Team 2,Team 1,Terrorist,CounterTerrorist,26,3,FALSE,,Chest,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,-894.0596,1333.375,222.3193,1310.42
esea_match_13818366.dem,13,177739,1388.813,Team 2,Team 1,Terrorist,CounterTerrorist,26,3,FALSE,,Chest,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,-894.0596,1333.375,259.5867,1311.439
esea_match_13818366.dem,13,178281,1393.052,Team 2,Team 1,Terrorist,CounterTerrorist,1,0,FALSE,,Generic,HE,Grenade,7.65612E+16,0,7.65612E+16,0,-553.9874,1274.734,423.685,1328.494
esea_match_13818366.dem,13,178281,1393.052,Team 2,Team 1,Terrorist,CounterTerrorist,1,0,FALSE,,Generic,HE,Grenade,7.65612E+16,0,7.65612E+16,0,-553.9874,1274.734,423.685,1328.494
esea_match_13818366.dem,13,178319,1393.349,Team 2,Team 1,Terrorist,CounterTerrorist,21,16,FALSE,,Generic,HE,Grenade,7.65612E+16,0,7.65612E+16,0,-495.4203,1249.602,417.1879,1307.129
esea_match_13818366.dem,13,178381,1393.834,Team 1,Team 2,CounterTerrorist,Terrorist,100,1,FALSE,,Chest,AWP,Sniper,7.65612E+16,0,7.65612E+16,0,-369.6064,2214.08,-394.6199,1224.901
esea_match_13818366.dem,14,182229,1423.9,Team 2,Team 1,Terrorist,CounterTerrorist,100,0,FALSE,,Head,Deagle,Pistol,7.65612E+16,0,7.65612E+16,0,1063.396,191.7582,-82.4364,497.7114
esea_match_13818366.dem,14,182899,1429.14,Team 1,Team 2,CounterTerrorist,Terrorist,33,4,FALSE,,Stomach,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,425.9688,-345.9216,31.57813,-1037.712
esea_match_13818366.dem,14,182911,1429.234,Team 1,Team 2,CounterTerrorist,Terrorist,27,3,FALSE,,RightArm,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,425.9688,-345.9216,33.63765,-1044.024
esea_match_13818366.dem,14,182949,1429.531,Team 1,Team 2,CounterTerrorist,Terrorist,26,0,FALSE,,RightLeg,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,425.9688,-345.9216,40.47628,-1065.774
esea_match_13818366.dem,14,182975,1429.735,Team 1,Team 2,CounterTerrorist,Terrorist,14,3,FALSE,,LeftArm,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,425.9308,-345.8999,40.62798,-1076.955
esea_match_13818366.dem,14,183243,1431.831,Team 2,Team 1,Terrorist,CounterTerrorist,52,1,FALSE,,Chest,Deagle,Pistol,7.65612E+16,0,7.65612E+16,0,26.23318,294.1652,-174.6781,485.7497
esea_match_13818366.dem,14,183281,1432.128,Team 1,Team 2,CounterTerrorist,Terrorist,100,1,FALSE,,Chest,AWP,Sniper,7.65612E+16,0,7.65612E+16,0,-173.4808,487.2599,35.39189,307.8805
esea_match_13818366.dem,14,183321,1432.441,World,Team 2,None,Terrorist,2,0,FALSE,,Generic,Unknown,Unkown,0,0,7.65612E+16,0,0,0,0,0
esea_match_13818366.dem,14,184051,1438.151,Team 2,Team 1,Terrorist,CounterTerrorist,48,2,FALSE,,Head,Deagle,Pistol,7.65612E+16,0,7.65612E+16,0,712.055,-58.14746,-288.0342,550.5023
esea_match_13818366.dem,14,185195,1447.099,Team 1,Team 2,CounterTerrorist,Terrorist,34,4,FALSE,,Stomach,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,-732.6742,199.174,-305.6414,39.35638
esea_match_13818366.dem,14,185203,1447.161,Team 2,Team 1,Terrorist,CounterTerrorist,100,7,FALSE,,Head,Deagle,Pistol,7.65612E+16,0,7.65612E+16,0,-304.9494,41.41652,-732.6188,195.0632
esea_match_13818366.dem,14,186925,1460.63,Team 2,Team 1,Terrorist,CounterTerrorist,100,1,TRUE,A,Chest,AWP,Sniper,7.65612E+16,0,7.65612E+16,0,-55.72183,1948.431,661.79,1671.032
esea_match_13818366.dem,14,187163,1462.491,Team 2,Team 1,Terrorist,CounterTerrorist,100,5,TRUE,A,Head,Deagle,Pistol,7.65612E+16,0,7.65612E+16,0,-926.7711,1145.539,-889.9572,63.26809
esea_match_13818366.dem,15,195212,1525.141,Team 1,Team 2,CounterTerrorist,Terrorist,36,12,FALSE,,Generic,HE,Grenade,7.65612E+16,0,7.65612E+16,0,-98.61155,787.2621,690.0521,-149.9688
esea_match_13818366.dem,15,195976,1531.117,Team 1,Team 2,CounterTerrorist,Terrorist,23,0,FALSE,,LeftLeg,M4A4,Rifle,7.65612E+16,0,7.65612E+16,0,-176.1566,2241.573,400.4028,1453.271
esea_match_13818366.dem,15,196146,1532.446,Team 1,Team 2,CounterTerrorist,Terrorist,77,18,FALSE,,Head,M4A4,Rifle,7.65612E+16,0,7.65612E+16,0,-195.6037,2225.771,393.7172,1423.809
esea_match_13818366.dem,15,196368,1534.183,Team 1,Team 2,CounterTerrorist,Terrorist,17,0,FALSE,,LeftLeg,DualBarettas,Pistol,7.65612E+16,0,7.65612E+16,0,-76.99725,1213.283,296.6938,2244.298
esea_match_13818366.dem,15,196994,1539.079,Team 2,Team 1,Terrorist,CounterTerrorist,33,4,FALSE,,Stomach,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,-61.80136,358.0176,-304.0102,973.9548
esea_match_13818366.dem,15,196996,1539.095,Team 2,Team 1,Terrorist,CounterTerrorist,9,0,FALSE,,LeftLeg,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,407.0612,2155.397,-325.6539,1677.725
esea_match_13818366.dem,15,197012,1539.22,Team 1,Team 2,CounterTerrorist,Terrorist,19,4,FALSE,,RightArm,Famas,Rifle,7.65612E+16,0,7.65612E+16,0,-299.4095,975.7188,-61.80136,358.0176
esea_match_13818366.dem,15,197020,1539.282,Team 2,Team 1,Terrorist,CounterTerrorist,33,4,FALSE,,Stomach,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,-61.80136,358.0176,-294.4464,977.6769
esea_match_13818366.dem,15,197024,1539.314,Team 1,Team 2,CounterTerrorist,Terrorist,45,0,FALSE,,Head,Famas,Rifle,7.65612E+16,0,7.65612E+16,0,-293.3119,977.9688,-61.80136,358.0176
esea_match_13818366.dem,15,197896,1546.134,Team 2,Team 1,Terrorist,CounterTerrorist,84,12,FALSE,,Head,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,365.8512,2146.199,-128.1975,1845.898
esea_match_13818366.dem,15,197936,1546.447,Team 2,Team 1,Terrorist,CounterTerrorist,4,0,FALSE,,LeftLeg,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,397.8131,2157.593,-131.9905,1854.017
esea_match_13818366.dem,15,197948,1546.541,Team 2,Team 1,Terrorist,CounterTerrorist,12,0,FALSE,,LeftLeg,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,408.1328,2162.263,-131.9435,1853.916
esea_match_13818366.dem,15,198610,1551.719,Team 1,Team 2,CounterTerrorist,Terrorist,26,5,FALSE,,Stomach,M4A4,Rifle,7.65612E+16,0,7.65612E+16,0,-268.0147,2244.786,785.7213,1414.529
esea_match_13818366.dem,15,198622,1551.812,Team 1,Team 2,CounterTerrorist,Terrorist,21,4,FALSE,,Chest,M4A4,Rifle,7.65612E+16,0,7.65612E+16,0,-268.0147,2244.786,784.9444,1413.562
esea_match_13818366.dem,15,198634,1551.906,Team 1,Team 2,CounterTerrorist,Terrorist,21,4,FALSE,,Chest,M4A4,Rifle,7.65612E+16,0,7.65612E+16,0,-268.0147,2244.786,781.6744,1409.486
esea_match_13818366.dem,15,198646,1552,Team 1,Team 2,CounterTerrorist,Terrorist,26,5,FALSE,,Stomach,M4A4,Rifle,7.65612E+16,0,7.65612E+16,0,-268.0147,2244.786,778.5214,1405.376
esea_match_13818366.dem,15,198948,1554.362,Team 2,Team 1,Terrorist,CounterTerrorist,34,4,FALSE,,Stomach,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,1292.887,-56.70272,1035.537,129.6536
esea_match_13818366.dem,15,198954,1554.409,Team 1,Team 2,CounterTerrorist,Terrorist,22,4,FALSE,,Chest,M4A4,Rifle,7.65612E+16,0,7.65612E+16,0,1037.253,127.4491,1288.044,-57.51777
esea_match_13818366.dem,15,198962,1554.472,Team 2,Team 1,Terrorist,CounterTerrorist,27,4,FALSE,,Chest,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,1286.66,-56.26632,1037.11,125.3338
esea_match_13818366.dem,15,198974,1554.566,Team 2,Team 1,Terrorist,CounterTerrorist,27,4,FALSE,,Chest,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,1287.925,-52.02067,1035.626,122.6288
esea_match_13818366.dem,15,198978,1554.597,Team 1,Team 2,CounterTerrorist,Terrorist,78,19,FALSE,,Head,M4A4,Rifle,7.65612E+16,0,7.65612E+16,0,1034.74,121.324,1288.124,-51.42776
esea_match_13818366.dem,15,200036,1562.872,Team 1,Team 2,CounterTerrorist,Terrorist,6,5,FALSE,,Stomach,M4A4,Rifle,7.65612E+16,0,7.65612E+16,0,-224.03,2261.99,709.0831,1438.963
esea_match_13818366.dem,15,200782,1568.676,Team 1,Team 2,CounterTerrorist,Terrorist,27,5,FALSE,,Stomach,M4A4,Rifle,7.65612E+16,0,7.65612E+16,0,837.8887,242.1263,1263.269,-33.58343
esea_match_13818366.dem,15,200840,1569.129,Team 2,Team 1,Terrorist,CounterTerrorist,12,3,FALSE,,RightArm,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,1265.458,-20.28085,859.3832,275.3874
esea_match_13818366.dem,15,202314,1580.658,Team 1,Team 2,CounterTerrorist,Terrorist,22,4,FALSE,,Chest,M4A4,Rifle,7.65612E+16,0,7.65612E+16,0,-480.0641,-905.7031,169.0913,-724.5883
esea_match_13818366.dem,15,202324,1580.736,Team 1,Team 2,CounterTerrorist,Terrorist,22,4,FALSE,,Chest,M4A4,Rifle,7.65612E+16,0,7.65612E+16,0,-480.0641,-905.7031,166.0429,-729.7324
esea_match_13818366.dem,15,202336,1580.83,Team 1,Team 2,CounterTerrorist,Terrorist,12,4,FALSE,,RightArm,M4A4,Rifle,7.65612E+16,0,7.65612E+16,0,-480.0641,-905.7031,161.9557,-736.2932
esea_match_13818366.dem,16,211110,1649.19,Team 1,Team 2,Terrorist,CounterTerrorist,9,5,FALSE,,Chest,Glock,Pistol,7.65612E+16,0,7.65612E+16,0,1006.551,-1179.399,-124.4286,-461.8344
esea_match_13818366.dem,16,211248,1650.269,Team 1,Team 2,Terrorist,CounterTerrorist,9,5,FALSE,,Chest,Glock,Pistol,7.65612E+16,0,7.65612E+16,0,993.1892,-1206.913,-124.0874,-462.5779
esea_match_13818366.dem,16,211318,1650.817,Team 2,Team 1,CounterTerrorist,Terrorist,100,0,FALSE,,Head,USP,Pistol,7.65612E+16,0,7.65612E+16,0,-153.8272,-513.9293,596.3279,-893.3043
esea_match_13818366.dem,16,212380,1659.123,Team 1,Team 2,Terrorist,CounterTerrorist,9,5,FALSE,,Chest,Glock,Pistol,7.65612E+16,0,7.65612E+16,0,1051.32,342.87,-15.89662,-8.003572
esea_match_13818366.dem,16,212610,1660.922,Team 1,Team 2,Terrorist,CounterTerrorist,9,5,FALSE,,Chest,Glock,Pistol,7.65612E+16,0,7.65612E+16,0,399.7879,-561.1095,-692.1616,-982.2716
esea_match_13818366.dem,16,212656,1661.282,Team 1,Team 2,Terrorist,CounterTerrorist,9,5,FALSE,,RightArm,Glock,Pistol,7.65612E+16,0,7.65612E+16,0,405.9309,-617.1967,-700.005,-956.4186
esea_match_13818366.dem,16,212712,1661.72,Team 2,Team 1,CounterTerrorist,Terrorist,30,0,FALSE,,Chest,USP,Pistol,7.65612E+16,0,7.65612E+16,0,-374.7896,-1129.745,13.21629,-527.2262
